user_id,drink_id,weather,temperature,time_period,hour,dayofweek,occasion,context_hash,interaction_type,value
U490,D049,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,purchase,1.0
U430,D021,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U223,D101,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U283,D104,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,view,0.0
U113,D052,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U347,D081,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,view,0.0
U242,D031,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U098,D034,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U206,D046,cloudy,18.2,afternoon,17,1,business,cloudy_18_afternoon_business,view,0.0
U112,D029,rainy,14.4,morning,11,1,recovery,rainy_14_morning_recovery,view,0.0
U145,D028,sunny,29.6,afternoon,16,0,recovery,sunny_30_afternoon_recovery,view,0.0
U418,D059,snowy,-2.1,afternoon,16,2,casual,snowy_-2_afternoon_casual,view,0.0
U155,D016,rainy,13.9,evening,20,3,recovery,rainy_14_evening_recovery,view,0.0
U406,D016,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,view,0.0
U179,D001,cloudy,12.4,evening,18,6,pairing,cloudy_12_evening_pairing,rate,1.6
U309,D061,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U305,D004,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U456,D060,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U415,D103,snowy,0.3,morning,7,0,business,snowy_0_morning_business,view,0.0
U314,D119,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U495,D107,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,view,0.0
U099,D047,cloudy,18.2,afternoon,17,1,business,cloudy_18_afternoon_business,view,0.0
U432,D065,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,rate,4.7
U294,D010,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U220,D012,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U046,D035,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,view,0.0
U082,D044,rainy,7.0,afternoon,16,2,social,rainy_7_afternoon_social,view,0.0
U273,D010,snowy,-2.1,afternoon,16,2,casual,snowy_-2_afternoon_casual,view,0.0
U058,D053,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U228,D089,stormy,12.8,evening,22,2,casual,stormy_13_evening_casual,view,0.0
U287,D066,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,view,0.0
U458,D095,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U150,D023,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U131,D087,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U040,D039,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U198,D027,stormy,12.8,evening,22,2,casual,stormy_13_evening_casual,view,0.0
U186,D005,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U391,D041,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U410,D068,cloudy,18.2,afternoon,17,1,business,cloudy_18_afternoon_business,view,0.0
U425,D065,stormy,10.7,afternoon,12,0,casual,stormy_11_afternoon_casual,view,0.0
U411,D007,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U378,D012,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U085,D010,rainy,9.4,evening,20,2,business,rainy_9_evening_business,rate,3.1
U386,D029,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,view,0.0
U452,D068,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,view,0.0
U316,D084,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,rate,2.9
U217,D065,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U432,D020,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U342,D115,stormy,16.2,afternoon,17,0,casual,stormy_16_afternoon_casual,view,0.0
U067,D081,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U365,D071,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U079,D093,sunny,29.6,afternoon,16,0,recovery,sunny_30_afternoon_recovery,view,0.0
U032,D087,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U244,D104,rainy,10.1,morning,9,5,business,rainy_10_morning_business,view,0.0
U404,D028,rainy,10.1,morning,9,5,business,rainy_10_morning_business,view,0.0
U077,D095,rainy,9.4,evening,20,2,business,rainy_9_evening_business,view,0.0
U284,D064,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U156,D095,stormy,10.7,afternoon,12,0,casual,stormy_11_afternoon_casual,view,0.0
U333,D055,rainy,13.9,evening,20,3,recovery,rainy_14_evening_recovery,view,0.0
U432,D075,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U169,D079,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U248,D109,stormy,10.7,afternoon,12,0,casual,stormy_11_afternoon_casual,view,0.0
U102,D013,stormy,10.7,afternoon,12,0,casual,stormy_11_afternoon_casual,view,0.0
U220,D015,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U056,D095,rainy,14.4,morning,11,1,recovery,rainy_14_morning_recovery,view,0.0
U308,D091,rainy,13.9,evening,20,3,recovery,rainy_14_evening_recovery,view,0.0
U340,D029,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,view,0.0
U178,D021,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,view,0.0
U233,D076,cloudy,13.9,afternoon,12,5,casual,cloudy_14_afternoon_casual,view,0.0
U161,D018,rainy,10.1,morning,9,5,business,rainy_10_morning_business,view,0.0
U021,D001,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,view,0.0
U380,D015,stormy,12.8,evening,22,2,casual,stormy_13_evening_casual,view,0.0
U214,D032,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,rate,3.0
U251,D039,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U002,D066,cloudy,18.2,afternoon,17,1,business,cloudy_18_afternoon_business,view,0.0
U413,D116,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U487,D071,stormy,12.8,evening,22,2,casual,stormy_13_evening_casual,view,0.0
U421,D113,stormy,12.8,evening,22,2,casual,stormy_13_evening_casual,view,0.0
U016,D112,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U193,D082,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,view,0.0
U015,D048,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,view,0.0
U266,D020,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,rate,1.5
U224,D051,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,rate,3.0
U468,D024,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U281,D036,cloudy,14.6,morning,8,4,pairing,cloudy_15_morning_pairing,view,0.0
U495,D012,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U409,D080,stormy,16.2,afternoon,17,0,casual,stormy_16_afternoon_casual,rate,3.2
U369,D103,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U244,D014,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,view,0.0
U015,D037,sunny,29.6,afternoon,16,0,recovery,sunny_30_afternoon_recovery,view,0.0
U340,D072,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U185,D105,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,view,0.0
U351,D118,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U349,D042,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U439,D015,snowy,0.3,morning,7,0,business,snowy_0_morning_business,view,0.0
U058,D095,cloudy,14.6,morning,8,4,pairing,cloudy_15_morning_pairing,view,0.0
U211,D039,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,rate,1.5
U413,D050,rainy,10.1,morning,9,5,business,rainy_10_morning_business,view,0.0
U442,D030,stormy,15.1,morning,10,6,social,stormy_15_morning_social,view,0.0
U351,D069,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,view,0.0
U383,D052,rainy,10.1,morning,9,5,business,rainy_10_morning_business,view,0.0
U292,D091,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U309,D109,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,view,0.0
U369,D069,rainy,14.4,morning,11,1,recovery,rainy_14_morning_recovery,view,0.0
U298,D113,cloudy,13.9,afternoon,12,5,casual,cloudy_14_afternoon_casual,view,0.0
U183,D053,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U201,D107,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,view,0.0
U484,D027,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U086,D031,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U355,D006,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U485,D062,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U086,D088,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U414,D063,sunny,29.6,afternoon,16,0,recovery,sunny_30_afternoon_recovery,view,0.0
U087,D040,rainy,9.4,evening,20,2,business,rainy_9_evening_business,view,0.0
U420,D024,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U046,D077,rainy,13.9,evening,20,3,recovery,rainy_14_evening_recovery,view,0.0
U288,D097,stormy,12.8,evening,22,2,casual,stormy_13_evening_casual,view,0.0
U016,D018,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,rate,3.9
U331,D070,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U460,D038,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U337,D001,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U296,D056,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U074,D111,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U420,D089,sunny,29.6,afternoon,16,0,recovery,sunny_30_afternoon_recovery,view,0.0
U330,D083,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U464,D002,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,view,0.0
U050,D029,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U155,D117,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,view,0.0
U236,D031,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U314,D041,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U282,D102,stormy,12.8,evening,22,2,casual,stormy_13_evening_casual,view,0.0
U307,D003,rainy,10.1,morning,9,5,business,rainy_10_morning_business,view,0.0
U489,D091,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,purchase,1.0
U496,D050,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,view,0.0
U187,D081,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U089,D066,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,view,0.0
U009,D094,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U281,D102,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U103,D062,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U037,D016,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U282,D020,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U029,D031,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,rate,4.6
U350,D085,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U455,D022,rainy,13.9,evening,20,3,recovery,rainy_14_evening_recovery,view,0.0
U399,D094,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,view,0.0
U132,D082,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U290,D100,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,view,0.0
U270,D034,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,view,0.0
U205,D097,rainy,7.0,afternoon,16,2,social,rainy_7_afternoon_social,view,0.0
U093,D037,rainy,14.4,morning,11,1,recovery,rainy_14_morning_recovery,view,0.0
U189,D092,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U180,D018,cloudy,12.4,evening,18,6,pairing,cloudy_12_evening_pairing,view,0.0
U106,D001,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U487,D084,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U021,D019,rainy,14.4,morning,11,1,recovery,rainy_14_morning_recovery,view,0.0
U116,D029,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U254,D063,cloudy,12.4,evening,18,6,pairing,cloudy_12_evening_pairing,view,0.0
U305,D065,cloudy,18.2,afternoon,17,1,business,cloudy_18_afternoon_business,purchase,1.0
U257,D040,stormy,10.7,afternoon,12,0,casual,stormy_11_afternoon_casual,view,0.0
U015,D050,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U416,D049,rainy,14.4,morning,11,1,recovery,rainy_14_morning_recovery,view,0.0
U288,D004,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U201,D065,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U127,D047,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,rate,3.1
U279,D118,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U051,D072,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U419,D017,snowy,-2.1,afternoon,16,2,casual,snowy_-2_afternoon_casual,view,0.0
U399,D081,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U143,D042,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U467,D008,snowy,0.3,morning,7,0,business,snowy_0_morning_business,view,0.0
U005,D116,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,view,0.0
U214,D108,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U393,D113,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U108,D057,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U289,D020,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,view,0.0
U364,D073,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U356,D014,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,view,0.0
U195,D097,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U011,D106,rainy,7.0,afternoon,16,2,social,rainy_7_afternoon_social,view,0.0
U196,D017,stormy,10.7,afternoon,12,0,casual,stormy_11_afternoon_casual,view,0.0
U424,D087,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,purchase,1.0
U260,D038,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,view,0.0
U285,D120,stormy,12.8,evening,22,2,casual,stormy_13_evening_casual,view,0.0
U070,D023,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U172,D048,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U205,D040,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U432,D100,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,view,0.0
U475,D036,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,view,0.0
U085,D013,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U488,D071,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U167,D087,cloudy,13.9,afternoon,12,5,casual,cloudy_14_afternoon_casual,view,0.0
U106,D018,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U350,D026,cloudy,14.6,morning,8,4,pairing,cloudy_15_morning_pairing,view,0.0
U321,D046,snowy,-2.1,afternoon,16,2,casual,snowy_-2_afternoon_casual,view,0.0
U488,D008,rainy,13.9,evening,20,3,recovery,rainy_14_evening_recovery,view,0.0
U102,D079,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U063,D040,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U134,D094,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U368,D111,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,rate,4.6
U082,D013,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U476,D075,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U089,D061,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U382,D032,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U312,D024,cloudy,12.4,evening,18,6,pairing,cloudy_12_evening_pairing,view,0.0
U279,D029,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,view,0.0
U090,D020,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U357,D058,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,view,0.0
U279,D108,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U128,D081,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,view,0.0
U186,D041,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U452,D007,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U471,D033,rainy,9.4,evening,20,2,business,rainy_9_evening_business,rate,2.8
U106,D034,cloudy,12.4,evening,18,6,pairing,cloudy_12_evening_pairing,view,0.0
U463,D099,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U273,D021,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U004,D107,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U459,D024,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,rate,3.7
U172,D106,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,rate,5.0
U308,D086,snowy,0.3,morning,7,0,business,snowy_0_morning_business,view,0.0
U158,D046,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,view,0.0
U075,D101,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,view,0.0
U274,D108,cloudy,12.4,evening,18,6,pairing,cloudy_12_evening_pairing,view,0.0
U319,D012,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U445,D102,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U446,D004,cloudy,13.9,afternoon,12,5,casual,cloudy_14_afternoon_casual,view,0.0
U426,D049,rainy,10.1,morning,9,5,business,rainy_10_morning_business,view,0.0
U392,D055,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U217,D081,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U007,D013,cloudy,12.4,evening,18,6,pairing,cloudy_12_evening_pairing,view,0.0
U356,D090,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U202,D110,stormy,15.1,morning,10,6,social,stormy_15_morning_social,view,0.0
U288,D091,rainy,9.4,evening,20,2,business,rainy_9_evening_business,view,0.0
U126,D052,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U424,D059,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U104,D117,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,purchase,1.0
U093,D043,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U053,D034,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U389,D010,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,view,0.0
U066,D076,cloudy,12.4,evening,18,6,pairing,cloudy_12_evening_pairing,view,0.0
U155,D087,rainy,9.4,evening,20,2,business,rainy_9_evening_business,view,0.0
U192,D085,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U108,D112,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U330,D049,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,view,0.0
U095,D063,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U395,D017,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U457,D069,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U457,D092,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U283,D008,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U471,D070,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U007,D060,rainy,14.4,morning,11,1,recovery,rainy_14_morning_recovery,view,0.0
U395,D015,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,view,0.0
U240,D007,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,rate,4.9
U434,D030,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,view,0.0
U118,D084,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U193,D015,stormy,15.1,morning,10,6,social,stormy_15_morning_social,view,0.0
U377,D105,snowy,0.3,morning,7,0,business,snowy_0_morning_business,rate,3.1
U095,D115,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,rate,2.3
U207,D026,snowy,-2.1,afternoon,16,2,casual,snowy_-2_afternoon_casual,view,0.0
U001,D107,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U107,D045,rainy,7.0,afternoon,16,2,social,rainy_7_afternoon_social,view,0.0
U040,D063,snowy,-2.1,afternoon,16,2,casual,snowy_-2_afternoon_casual,view,0.0
U373,D093,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U259,D014,rainy,7.0,afternoon,16,2,social,rainy_7_afternoon_social,view,0.0
